EmployeeID,Experience_Years,Hours_Worked_Per_Week,Productivity_Score,Performance_Score,Skill_Level,Defect_Rate,Attendance_Rate,Salary
1571,5,36,63.65302937,84.69316712,3,1.420616094,80.23606217,36339
1572,7,57,66.45790744,74.46613737,4,7.047958361,89.8575319,37407
1573,21,46,98.42985211,75.6288108,3,9.050781278,84.00998259,53950
1574,8,33,81.50160575,63.38871573,3,4.346076539,94.36099879,36275
1575,28,58,60.56786538,72.74753884,1,4.880922603,74.67755529,69216
1576,5,42,70.30527995,73.53924985,1,9.274228365,93.69844809,22585
1577,17,33,77.99774697,85.33212609,1,5.209913886,71.92705744,36062
1578,5,34,87.71635644,97.03199996,4,4.87598438,75.82161641,34201
1579,4,55,89.32641513,66.46606387,3,5.783291027,89.68449144,27927
1580,22,51,99.81686052,52.11002343,1,6.892297364,95.6477697,51575
1581,19,33,71.50044798,74.81475628,1,1.068833751,77.58038883,42662
1582,27,47,81.52880407,77.22306661,1,8.211105277,79.81574817,44875
1583,21,35,81.33294191,58.42202756,4,4.355050275,86.11362245,60773
1584,2,53,76.22581038,88.02323031,4,0.723485099,76.34718419,30843
1585,11,53,66.76647575,99.24645542,3,7.861826692,94.33468785,43746
1586,22,52,99.09826253,97.28873585,3,3.769499717,93.20909935,57215
1587,13,51,94.13268747,59.85530194,3,1.003674951,74.35875136,59975
1588,15,31,79.93332113,93.768162,1,6.337790395,83.91489195,39327
1589,12,52,84.12981691,85.22468182,2,8.801313534,93.244833,32893
1590,22,40,69.09044214,72.69232819,4,8.877535094,80.11988593,53400
1591,21,57,81.75148282,77.03054972,1,9.576634748,88.99320468,43943
1592,22,43,87.79880532,92.48000875,1,8.677054598,71.50639364,40474
1593,11,59,80.60668114,74.00674698,3,0.02140919345,88.26066282,55487
1594,7,34,99.61140682,68.66036846,3,3.802411664,74.5795894,39362
1595,28,35,84.45366625,74.66237465,1,8.185425799,94.91749975,51235
1596,5,39,74.8389485,78.9564902,4,3.66253006,80.66348391,36024
1597,17,37,90.8860811,59.45388269,4,6.015485064,78.44661588,48382
1598,24,43,66.81850046,95.04538651,1,6.063169474,95.2266693,50184
1599,20,53,75.38063255,83.70934744,2,3.65025304,71.50432069,50100
1600,9,32,73.87835802,81.66344587,2,9.044739273,81.89826398,27352
1601,14,41,77.2722838,54.97481131,4,5.032283454,81.10010622,54108
1602,26,45,91.27119304,80.20869691,3,4.647842059,78.54401123,61014
1603,12,57,79.36692129,56.04803311,2,9.975137457,97.35262996,34232
1604,6,59,91.76057801,53.93488376,2,4.935003641,92.52785181,37551
1605,17,52,83.05955613,76.36554478,3,1.783982519,71.91769493,49553
1606,19,46,73.68277739,70.1392767,2,5.130694229,91.44062348,46544
1607,19,30,92.39914975,79.44051351,1,8.140167355,85.81897399,35924
1608,26,52,69.53158682,54.4611084,2,7.768603269,97.02603683,44665
1609,16,39,68.97531919,71.54915314,3,7.885817651,79.38836852,38586
1610,12,54,80.18011696,58.73933575,1,7.08023784,87.22485999,36134
1611,12,52,70.43396984,99.3550043,2,2.542178291,85.02265824,44023
1612,20,39,60.3634814,78.05751062,4,8.620840858,84.68682719,41303
1613,6,50,85.93190109,84.37184305,1,8.934434654,83.68316199,23926
1614,23,53,80.44375286,66.27091403,1,1.941526966,76.16888427,57841
1615,26,31,77.82071258,54.73694574,4,1.304556366,92.67129767,65663
1616,4,38,98.67874058,98.79354314,4,9.756049686,83.54008098,27222
1617,6,51,82.84796736,64.31295177,2,8.683239637,98.75548825,30282
1618,11,42,94.53726311,71.19040926,2,8.932361472,77.82425282,36047
1619,1,54,65.57800945,82.49319609,3,8.863763846,90.48231519,20780
1620,24,45,82.76825853,51.23486488,3,5.41686824,98.22151239,60091
1621,23,47,94.71918507,90.51295653,1,6.464017367,89.90374969,52396
1622,15,48,83.32423029,76.8289095,4,5.453628521,96.13818723,47942
1623,27,41,88.72056713,63.91085935,4,0.5120634919,94.82442879,78881
1624,11,37,74.88174271,53.08039926,3,7.455030854,80.80353146,40377
1625,25,46,63.69798068,58.12492077,1,5.053320333,88.0037182,49696
1626,19,44,78.31601181,94.75169294,1,6.477090748,74.68784019,39705
1627,18,39,75.77917563,84.3012112,3,5.02639805,86.06577648,43809
1628,17,44,94.6824073,62.49508608,3,4.918113223,76.91265915,45174
1629,19,44,69.75981209,53.28003825,3,1.717891095,92.31210445,56085
1630,21,52,98.6693691,84.53076562,2,2.787137151,85.84175266,65420
1631,14,36,98.32552479,78.6203863,1,1.588526919,82.33682088,41819
1632,27,42,69.90526572,70.22597622,1,1.956662956,78.06391289,54805
1633,18,46,73.92207822,68.18057246,1,9.729773804,99.96095446,33575
1634,28,38,95.82222963,60.8407138,3,1.531134458,72.15131563,99816
1635,19,37,98.66488884,83.48056283,3,2.692704243,71.30682042,57078
1636,15,49,77.73756411,98.53340139,3,5.905896577,76.51772201,49521
1637,15,55,72.83988183,58.78576229,3,6.101785762,99.13217376,46412
1638,4,56,81.04376053,79.855831,4,1.539741297,99.37714505,34077
1639,7,50,87.51076825,71.20925279,3,7.937174258,89.64783204,32183
1640,13,47,70.93898061,72.33443609,2,7.852028679,96.40320002,40901
1641,3,42,89.45892698,62.70736401,4,2.373177042,76.41885193,36380
1642,16,45,62.06629428,91.25674378,4,2.886663027,99.16126283,54896
1643,9,38,61.97177971,74.26278021,3,9.379878655,74.2835455,28185
1644,8,41,75.45150821,77.17029261,1,8.25671446,73.03375565,26867
1645,20,41,74.13892768,65.23804564,3,6.977970331,73.36634618,40395
1646,13,35,72.62532861,59.09042328,1,0.8223322151,87.1938377,44373
1647,17,48,79.64079051,54.29551941,3,4.182640809,93.42923202,53426
1648,17,57,72.82934329,85.70595705,3,5.593018721,81.00001534,50036
1649,17,36,67.69031674,59.81171408,1,1.87411288,99.33687963,40747
1650,1,54,72.37878196,84.50376771,1,4.482265821,83.03260414,21362
1651,8,32,98.99617091,69.5188223,1,6.010258775,74.51345652,26888
1652,19,45,76.44453668,70.78874005,1,3.273766801,83.97900245,46314
1653,6,47,77.78851107,73.4588748,2,7.80944819,90.37111496,27112
1654,3,45,83.0617996,68.38542541,1,8.404495816,94.96677342,23731
1655,27,52,99.33363074,55.03099886,3,3.236094694,83.7630487,71182
1656,5,36,69.66405106,65.4815905,3,8.386571545,87.80820478,27234
1657,13,33,87.25128442,83.18671803,2,1.035765661,78.02034136,50619
1658,15,56,88.63938774,83.28922007,1,8.377290986,89.37749579,35687
1659,14,54,84.29297667,64.31121536,3,1.527504317,99.57915832,50536
1660,29,59,63.54313359,73.00513133,2,0.8292715251,71.47160718,87138
1661,23,37,87.07489103,59.6723614,3,6.417754044,96.59592012,62150
1662,16,42,62.56378844,60.51860408,2,4.719373658,86.86847508,42750
1663,18,42,83.84570598,51.15235442,2,9.078906004,77.56295979,34822
1664,22,46,89.58324709,94.8373275,4,3.631891961,98.6466913,64147
1665,29,46,68.43879562,60.53533325,4,2.871522634,84.50062909,80622
1666,22,34,93.6648803,61.37669385,1,5.007349061,79.95070755,54263
1667,11,35,61.21415222,63.98007163,4,4.559461858,75.44492885,54454
1668,3,48,93.75251455,56.37040358,2,3.444280462,77.33356631,26666
1669,22,42,78.41316203,81.96314416,3,6.937412987,94.98547125,59269
1670,10,54,68.7035176,53.75714766,3,7.595618339,88.43230028,36799
1671,10,57,65.3511258,56.71012132,1,8.52983969,97.39736858,24049
1672,21,55,98.1322867,82.23783633,4,9.728566047,76.95905356,54770
1673,16,43,62.9066235,66.98303102,1,2.666561921,73.63415722,44916
1674,12,51,67.9637368,85.39739134,2,7.160934825,70.18262593,35253
1675,2,33,73.9128939,77.87123723,4,3.942582355,85.23586113,29195
1676,9,57,84.80939396,62.80105865,1,6.77081972,99.94920791,26654
1677,24,36,81.79204341,82.54139752,3,4.759816903,90.84895806,53265
1678,3,37,65.0257397,55.81368401,3,9.937731028,79.25183776,25045
1679,24,54,71.58911935,76.82051915,1,7.289021358,96.30575749,48755
1680,25,42,69.55007084,71.85740525,1,9.524913004,93.45166798,38570
1681,15,56,68.54171418,63.39367914,1,8.349695495,70.46245498,37568
1682,3,35,76.44577346,80.20024989,2,9.029010112,94.50581442,22203
1683,19,35,88.1612581,93.56667962,2,8.144191972,79.01580272,37322
1684,18,53,68.69811729,99.94523499,3,4.591591304,74.49020394,48792
1685,8,57,74.66715519,80.38813844,2,2.517884533,76.78992519,41577
1686,26,50,75.63669707,70.23529372,2,3.703201755,84.05739413,60086
1687,17,59,99.05826118,61.26035501,4,0.2023623264,82.74603781,55465
1688,8,32,98.18665428,62.85480447,2,5.239931675,78.66661898,31251
1689,7,57,92.00550331,73.97274891,4,5.050578003,75.16654967,39343
1690,7,32,69.66635683,68.36388506,2,5.252504648,92.86692369,32250
1691,3,42,62.72149256,95.69072613,3,9.74031225,99.70329351,22793
1692,1,51,72.67616551,68.41477338,1,9.114540035,93.33374741,16354
1693,4,31,70.67178198,68.67222956,3,1.617127783,78.87810903,34376
1694,25,45,80.23703201,69.17672562,2,3.688825216,77.34426884,50855
1695,5,51,91.1091164,91.83101052,1,4.239561795,76.52997628,25638
1696,1,58,94.33291756,82.53941604,1,3.605329179,74.10085223,23169
1697,15,35,93.79456342,80.70844252,1,7.984959636,86.53991649,38298
1698,5,37,74.38702245,66.70715112,4,5.240376699,88.16201116,29749
1699,13,52,87.48937374,90.89520884,3,5.72099817,91.16507982,48199
1700,8,37,72.5133679,51.91819307,4,8.53013559,90.40640113,32739
1701,8,59,62.43622173,93.53985862,1,8.059281534,78.76999934,28399
1702,5,54,88.06261062,75.63749499,3,1.322115228,79.90933016,35429
1703,28,35,60.3931021,69.91251174,3,7.139145841,90.44543606,66503
1704,9,43,76.3673035,74.85836404,2,4.354361289,80.48342922,33349
1705,1,32,73.17517077,83.37077653,4,2.946489031,76.37869569,31157
1706,4,39,87.73510154,50.63827133,4,0.500188209,81.23008461,36120
1707,3,32,90.64981891,93.57759282,2,4.872495603,78.16252473,26309
1708,2,56,72.16378544,72.33697627,4,3.554366807,72.64938164,30393
1709,8,41,92.46508058,67.14832599,1,2.515130397,94.90416707,38267
1710,23,46,71.75667042,56.91227828,1,6.946717296,95.59334167,50098
1711,9,56,77.8530544,71.97326872,4,7.694853873,76.59250901,39354
1712,2,58,89.08074108,74.81613856,2,2.44789519,71.94316599,25698
1713,14,34,87.71680917,70.18233472,3,0.4944743668,92.16482312,53763
1714,14,59,99.49473889,83.93300469,4,8.487527006,76.34585878,40278
1715,4,49,69.00644097,71.04482644,3,0.09959741204,81.80306468,35349
1716,6,54,86.49271654,98.07087889,2,9.371124939,71.92405757,28562
1717,11,38,84.38727633,79.96387589,3,6.27619874,76.78808754,48375
1718,3,59,96.60393818,90.37389678,2,3.218466352,93.78706835,27813
1719,8,50,66.25448567,55.46779516,2,2.464779096,94.13189341,34576
1720,3,55,90.07192654,69.86456465,1,0.09005664264,76.21254475,28582
1721,14,49,82.73074465,66.84238507,1,2.35471417,80.07741535,43087
1722,28,36,70.98663479,78.47411941,2,1.377283015,74.02715257,66181
1723,13,51,78.97739657,93.055676,4,6.121662207,72.22517891,51531
1724,13,33,73.35106388,53.91691089,1,1.665455886,99.76515143,49206
1725,2,42,83.17253611,53.6287399,2,5.286298375,89.66781854,22555
1726,13,42,95.56002443,92.51588541,3,5.901164223,86.26289528,49700
1727,29,39,82.77219938,60.6425043,3,2.980416983,92.96495501,77106
1728,19,47,85.26889673,83.43766272,4,0.3506494902,95.20231479,60869
1729,27,46,80.74991388,77.14390662,3,0.3725388061,94.20144304,72706
1730,6,49,62.04662026,91.64467974,3,0.2634733219,70.49618348,48737
1731,16,49,69.31434228,56.25444549,2,7.391246671,75.60423695,35157
1732,2,42,79.68006918,56.48914829,3,3.180097048,89.64715906,25086
1733,8,46,72.40941135,77.84091801,3,7.96300186,81.27278043,32659
1734,17,51,67.27054391,97.31893267,3,4.317328238,99.47447953,44044
1735,23,33,80.16531368,70.74988792,3,4.529981008,89.96214378,61224
1736,2,30,72.91239174,66.34710501,2,5.128826025,98.69646726,23241
1737,10,30,70.32430573,80.33446616,3,7.130314564,76.04339445,31914
1738,28,44,78.5594167,96.52243003,4,2.735028658,95.91871084,94988
1739,16,42,65.33137032,91.84639164,1,1.215873495,79.64056917,44423
1740,6,46,97.10982932,99.77418054,4,5.560573352,99.68694425,40886
1741,28,53,94.70808392,51.12842916,1,3.269776232,74.73066016,76121
1742,2,55,88.30482343,55.64290724,4,4.424913137,85.49019457,25840
1743,2,37,64.2485531,80.47338817,1,6.469467083,93.78533602,19366
1744,26,47,91.03509018,91.02882197,1,4.941257411,82.97927442,49143
1745,13,56,92.31829312,64.26221712,1,6.202788171,84.04252181,39061
1746,24,42,90.71058471,61.9605544,1,5.442000021,99.59067387,43759
1747,15,52,64.55863548,89.34878997,2,7.397963719,82.75924451,34857
1748,28,43,85.75631828,52.81909269,4,7.059366177,88.12216302,66925
1749,2,37,93.37299183,68.46913238,1,5.341898918,71.63618982,18859
1750,7,37,83.09413605,75.29046113,4,6.789030209,95.26630241,35636
1751,3,56,85.85629501,78.01743372,3,8.735596023,89.44504147,27651
1752,8,55,78.33453918,86.43075784,1,4.322712878,82.12060309,33556
1753,23,44,81.1482928,67.74228617,4,4.127630727,70.4850862,74821
1754,14,56,61.37507433,80.63421723,2,7.642456209,87.75006462,42802
1755,24,42,85.55852088,79.26877114,4,5.82553837,70.37973485,66400
1756,23,36,63.25788852,77.38080503,1,0.7100678022,70.03610842,58157
1757,27,34,77.40058377,82.02416466,3,8.921120157,88.48295686,51403
1758,22,46,71.70620391,62.97245855,4,0.3078310224,75.67051202,67857
1759,29,57,81.81711801,54.23243768,3,7.483963562,75.75662649,67743
1760,7,54,65.33665342,55.9635836,2,7.587941427,89.59814697,29252
1761,21,58,87.66573608,61.22911913,4,9.531110853,71.61091564,54467
1762,7,45,91.80046148,75.00989678,4,0.541344084,79.40216684,53410
1763,1,52,66.53417799,92.02213753,2,5.968568608,74.48295706,22115
1764,17,31,64.17252349,85.0646671,2,4.278405706,87.40529109,40432
1765,9,51,65.82061931,89.45203021,2,3.306329549,89.85295464,32621
1766,21,47,95.08510248,67.5487812,1,0.903185603,91.63407561,61956
1767,13,46,81.12757047,70.23268708,1,5.626541197,77.65693651,39575
1768,21,59,78.69043984,69.6840943,4,4.790407257,72.67749255,73641
1769,19,36,64.26847276,59.59365922,4,1.045544582,72.36050971,55464
1770,21,42,85.98224027,53.06083291,4,6.124895071,82.78454645,62167
1771,19,47,94.71998368,79.54580464,3,7.379531203,98.37533227,45148
1772,25,58,93.12743477,99.46083417,2,7.672783011,76.53187103,48295
1773,25,43,85.04218836,58.34148525,4,9.053731883,77.70224804,49551
1774,22,59,63.01114867,52.33424099,2,4.094707419,73.02666406,51180
1775,17,47,64.49588109,88.97658409,1,9.530727686,88.16710822,35184
1776,23,42,61.97235948,62.62930033,2,8.654294051,90.39618622,44346
1777,23,40,70.29916866,91.48219027,3,2.96501571,89.28793624,64011
1778,10,50,65.42645869,85.19683335,3,1.592830373,95.83390729,45297
1779,10,59,70.40192161,97.28367685,2,4.353893961,84.59277505,39061
1780,4,50,75.40232223,70.44636179,3,4.01898708,74.03371122,33413
1781,8,45,97.71931136,83.09849197,3,5.757193053,78.68215392,37211
1782,22,52,84.41504239,73.24273904,1,5.833862323,89.8728992,53540
1783,20,46,93.39895143,81.52943487,4,7.499869844,88.39365921,43678
1784,20,37,88.41406003,72.4799453,3,5.098899482,85.93009389,50992
1785,18,48,64.50012522,59.43161232,4,1.048226409,90.48893256,60805
1786,14,49,89.43681625,75.3948708,2,8.582913356,89.12172551,33835
1787,18,44,71.00395526,76.42921007,2,3.097645832,96.43974668,50211
1788,28,38,85.56431388,90.53019241,3,9.712974603,87.58049132,49554
1789,14,49,73.63847895,86.77603529,2,1.178601087,93.35804076,53869
1790,20,39,99.90689053,83.1895812,1,9.582511722,77.46121468,30448
1791,21,41,70.54205918,55.66935478,3,0.9101180688,90.34547754,69955
1792,24,50,71.16521883,86.03081453,3,2.310361379,97.06582355,58796
1793,15,52,97.22689022,75.01525782,3,0.4657994209,81.57196984,51514
1794,22,49,60.98577619,94.70497681,2,7.051131466,93.37312562,49840
1795,4,59,87.86755951,95.99354671,2,8.502987366,91.74367904,24551
1796,13,30,89.01305563,52.75782953,3,4.340710818,71.78578591,50005
1797,27,54,93.4551431,91.03207802,4,9.28522075,87.44524929,58054
1798,23,49,98.97757243,51.88486952,2,5.902990718,73.90568048,55329
1799,8,38,99.02407677,68.35848128,2,6.300071354,99.01957517,35232
1800,18,51,62.6110703,77.11499878,3,8.454192017,94.34222508,44039
1801,12,44,92.87357291,57.40503993,4,2.968002051,73.29171404,57095
1802,23,30,85.85239735,87.31569063,3,3.542657213,73.65255993,61231
1803,14,41,85.89368537,50.41773521,2,9.059519192,87.83421565,37406
1804,2,32,65.13399706,58.42995242,3,9.00963496,80.34667523,22360
1805,18,40,86.00748666,79.03984149,3,9.764827762,71.04717577,37957
1806,24,31,99.29930322,85.7193781,3,9.018383164,86.24924523,53842
1807,2,45,96.47274278,95.83215513,4,1.27372036,81.63535299,31849
1808,11,38,77.56522643,85.2748326,3,8.237242861,73.03229477,39579
1809,9,44,61.59791893,83.58896351,2,4.098384781,94.05761177,35442
1810,12,41,74.4917396,69.71705732,3,9.908013559,97.45230296,41920
1811,17,30,93.05561246,50.06422128,4,4.722809643,92.69781802,57350
1812,15,42,88.05996406,56.00796294,1,5.538360825,94.6726693,38701
1813,25,43,78.37374622,76.72772724,4,5.297749153,76.49471702,66374
1814,17,54,62.20406141,83.75649429,3,3.217370299,77.90718853,49187
1815,26,54,77.07578911,70.87241419,1,0.7502208889,76.25582621,65259
1816,29,37,78.76099759,86.53395058,3,8.956512304,92.95190294,70271
1817,26,37,97.14222132,76.09311477,4,8.026758125,98.43751237,58901
1818,18,56,85.64344414,53.70880978,1,1.395267806,91.5051162,49493
1819,22,59,72.46611667,59.60081255,1,7.767682714,96.44400295,47584
1820,6,41,81.01273058,91.99991116,3,6.258466661,89.16097285,32417
1821,17,30,62.64221231,86.24563733,3,4.091437879,81.62979702,46844
1822,23,40,98.90272943,94.73809935,4,2.540211491,82.77284845,71549
1823,24,37,74.40239608,55.87786246,3,8.597287835,72.25964297,52933
1824,18,39,79.1146942,99.51112673,1,7.001882593,70.94371586,34396
1825,8,59,74.21135897,60.4703357,2,5.477399095,90.86426813,32018
1826,9,48,87.3004692,50.58899381,2,6.095685339,83.15286676,36289
1827,6,40,86.48928633,99.87114695,4,0.9106618208,86.56645204,47680
1828,5,36,88.61289242,64.05369427,3,4.739197609,86.72983743,28282
1829,12,40,70.72572918,83.40097263,4,1.937002928,78.3212744,62245
1830,25,46,72.62673925,58.83411571,2,2.08383679,84.27677532,68058
1831,29,30,65.01004924,79.01142661,2,6.613039623,84.12280665,62971
1832,28,55,86.22039887,95.20174932,3,9.112561518,81.65281664,74078
1833,11,58,61.59188509,66.00905837,1,4.037566105,94.6202615,40719
1834,25,50,83.90729342,83.5126988,3,2.07749273,83.53492011,64496
1835,1,50,94.78783539,59.39517944,2,6.487469372,88.10933574,21560
1836,11,37,95.63328593,81.23976994,1,8.711870464,96.86560361,37184
1837,19,52,77.96151041,66.82251759,4,7.483188011,95.98700869,45964
1838,9,53,78.37214753,60.56041293,2,8.687572305,96.71266611,32401
1839,27,35,63.07876732,65.65910254,4,5.36554671,78.10014989,70093
1840,2,51,86.83060102,58.94205343,1,7.518762444,71.04947465,17614
1841,12,47,92.85037681,95.09580539,4,1.400645594,77.832004,62920
1842,4,35,69.78620218,69.85934432,2,3.482746154,78.36122037,27035
1843,4,34,76.85203527,62.26396525,3,3.895491645,97.2808098,31045
1844,18,42,93.55357347,72.42039205,4,5.112957462,89.47728199,47211
1845,15,48,95.08481871,66.02680834,2,9.290763603,72.45111879,37046
1846,19,51,69.72719921,87.22096269,2,8.742965602,74.06135788,34650
1847,13,37,82.02282538,98.56099559,1,1.345254923,74.67028377,43240
1848,19,38,67.69972603,71.90168283,2,1.727896519,88.91265245,43831
1849,17,46,64.07515057,93.05167,3,3.576405496,92.06242077,47160
1850,6,32,96.44482006,78.29315368,3,2.907438659,95.78931732,41982
1851,16,48,92.82030017,57.86178325,4,6.147709532,98.21909652,52399
1852,24,40,90.40139607,84.5311371,4,9.027760478,76.05113672,58739
1853,12,53,61.95065275,75.67172486,4,9.622915417,79.29317454,40557
1854,19,46,93.74915171,82.53032616,4,6.536029525,77.20968642,48721
1855,5,50,77.52176304,94.48437063,3,8.381592014,80.76284702,26365
1856,17,48,73.69580493,72.02172853,1,5.252022002,97.43995322,41755
1857,26,31,81.85905444,95.05888116,4,2.083269469,87.25337701,78031
1858,23,37,63.65412971,87.53345071,1,5.246884121,92.14575692,50876
1859,26,48,90.26586197,74.43024629,2,5.550826014,84.70357708,59673
1860,29,36,83.29740308,80.16110678,2,7.424575642,70.8657374,53134
1861,1,57,67.46360387,66.27905663,4,2.198829897,71.92586458,32430
1862,28,56,67.52928799,99.17986499,2,3.683103821,86.13769094,61516
1863,27,46,67.36994606,83.36755815,1,3.640274692,91.56367104,57149
1864,25,35,62.2800955,52.19234262,1,9.594395957,76.45991583,40735
1865,24,48,83.51193797,66.33109529,2,4.439449603,91.65728722,50722
1866,23,53,93.6139271,81.16572169,4,7.550939673,94.3199732,64868
1867,10,35,60.69992856,52.81666389,1,7.508113814,82.35692435,30211
1868,15,57,61.9601858,51.19420957,1,2.655441848,92.39257699,44371
1869,23,31,82.91081107,72.50121198,3,5.718696894,82.12089851,54266
1870,21,35,92.77982742,66.63450898,4,8.943028933,90.35051888,49718
1871,21,52,73.06955562,71.9149304,3,4.751977195,92.91991148,58888
1872,11,34,73.98457595,63.13466549,2,9.451175073,99.75779855,34073
1873,13,48,83.8538599,58.23588735,2,2.144582293,80.36189986,50889
1874,5,49,70.96851556,84.45716785,3,0.7415910577,82.33122342,34562
1875,1,33,61.06433464,75.72855581,4,8.914538731,74.96860178,24649
1876,24,51,89.40914072,60.00771056,1,8.47681198,76.12219175,39900
1877,12,55,85.02599652,65.97947131,2,9.925898759,90.80185008,32602
1878,11,46,83.23023996,79.59039538,4,6.793934881,97.5113677,52504
1879,17,40,89.66736516,53.61146741,4,9.366879267,81.83814855,39512
1880,4,33,87.0092335,57.37265046,2,8.269490251,75.39533341,23189
1881,15,55,68.23527953,53.66228021,2,8.444263331,78.55298498,33281
1882,25,42,74.09924188,90.61586664,4,5.691415705,83.65155114,64830
1883,9,49,65.04440567,87.62046166,1,3.823645979,78.71950988,34829
1884,21,55,65.19428054,87.66564659,3,9.345580725,77.00737249,46839
1885,20,46,87.04782985,85.81626717,2,4.321171756,92.07953466,46803
1886,19,38,94.34400428,83.46927118,3,5.388193672,70.23534764,49830
1887,19,33,98.50930335,73.84959577,4,4.461143071,86.17691582,57566
1888,12,52,85.1338847,82.11390818,3,5.64818314,93.81300421,47509
1889,5,57,67.36405293,51.91807774,1,4.70505079,77.98684859,25918
1890,10,43,64.22601382,81.07322113,4,0.4796755858,88.09874532,51758
1891,17,48,92.51403886,88.89388528,1,8.82048186,90.06700317,34132
1892,5,55,83.15025905,75.01791802,4,4.443938189,89.65074089,35841
1893,22,57,84.73140084,67.87566642,1,5.889436485,83.37548903,51958
1894,16,32,91.25848355,63.87133674,4,1.391878028,80.39733964,62145
1895,7,43,88.13108911,82.14010251,1,0.03387847983,95.07772219,41545
1896,28,37,93.37833011,84.64005993,4,2.452900936,92.75337871,71680
1897,9,53,62.24855622,93.54837999,1,7.045860321,79.6376552,28341
1898,3,56,89.90082547,67.11670412,4,0.9919453011,73.09057583,37315
1899,15,57,94.03411029,88.48861537,1,9.088874404,72.15422636,33848
1900,16,30,71.4454017,78.06779121,2,2.150225694,72.82827934,52502
1901,18,39,85.61789096,94.14182453,3,2.045936143,87.48608084,55089
1902,14,47,72.56648255,76.39060541,4,1.815079616,71.54986527,57888
1903,3,45,98.31884266,75.88149142,1,0.1398171297,80.10780625,32637
1904,12,37,61.3369429,78.89385407,2,7.718054685,92.59599106,41997
1905,9,30,83.19171375,87.46576776,4,8.750345312,78.830445,33691
1906,28,41,66.66014188,98.23452394,4,6.141627026,92.89924232,79188
1907,7,37,88.48880821,53.67816771,4,1.881999817,92.36401115,45101
1908,9,53,67.03561134,52.67173012,3,2.852779969,77.37481398,38116
1909,13,45,69.41533048,96.87751687,1,4.759266974,91.8646654,36368
1910,18,47,79.77483244,76.49378128,1,9.543459516,92.43329915,34984
1911,5,33,96.593398,80.74515073,4,2.473513718,81.92361777,35176
1912,13,35,68.46857489,74.12118008,4,7.316459039,76.31261451,48010
1913,4,41,65.76960084,54.68287263,4,4.394482233,85.63812421,31002
1914,2,56,90.35907327,88.40446892,2,2.978473484,97.64192764,25916
1915,16,38,80.02478129,87.36123225,4,4.55915937,89.18850197,51235
1916,9,44,96.4714045,65.58516607,3,0.7120671754,75.18767493,40786
1917,9,45,65.86458229,65.31196226,1,7.986873709,90.48270774,24874
1918,6,53,85.83711572,91.89206905,3,2.43301928,82.81609082,46038
1919,11,41,69.31516585,53.61786289,4,7.254121232,87.74586392,49500
1920,22,53,66.27041715,94.05525742,2,0.6834837145,92.02192105,59411
1921,24,52,87.33717661,62.83308449,4,9.550985562,85.44842055,55284
1922,22,43,83.7473848,79.64923739,4,1.930149854,94.41951924,78202
1923,1,42,90.19309833,96.79970895,4,8.827420762,91.66466738,23240
1924,4,54,72.37850306,83.90612508,4,8.094732096,88.4522002,26596
1925,13,31,77.91886626,70.72149062,4,9.678599241,74.52378447,41280
1926,23,32,76.21886705,84.47671045,1,4.778906609,95.07847333,46451
1927,13,55,99.36357856,67.19898182,3,7.273972938,98.07716756,43675
1928,13,53,71.68995827,63.86292082,2,3.70710657,74.10895371,43639
1929,2,59,71.79268953,99.8341639,4,1.84368238,84.64723388,27723
1930,9,51,74.18192835,87.53951156,2,4.430759329,77.76666226,33041
1931,24,39,82.58376325,82.23599887,1,1.657490154,92.63569922,52071
1932,8,38,70.09290977,67.76448216,3,9.820446228,91.64888908,28630
1933,7,55,96.61159762,52.45804146,4,0.9624649114,74.22655362,47177
1934,4,49,70.62742259,51.5528438,1,5.892117235,96.31081814,24767
1935,18,37,95.83262926,77.70906277,1,6.264638553,75.42919192,35214
1936,3,39,64.13900255,88.10163605,3,5.380795429,93.91777077,28624
1937,28,48,86.2625081,76.86895952,4,6.621858857,83.70941079,66355
1938,6,32,96.27942074,92.0392536,3,1.16180775,79.84816881,39888
1939,12,53,66.74997754,51.67132665,3,5.550185242,74.74717788,47048
1940,12,34,98.7330784,68.33760382,2,2.872125711,75.02842768,42636
1941,21,32,78.11533442,61.85351956,2,9.401760633,89.85671664,45066
1942,28,55,97.82860434,72.36364841,3,7.620716534,86.51291164,64703
1943,8,56,87.07280175,53.61881966,2,9.725144822,73.66256265,29926
1944,22,45,72.06347479,97.70658208,1,0.3755606974,73.38093581,56245
1945,22,46,67.532101,61.16277005,3,2.851331752,72.16931724,69646
1946,1,44,72.14940185,96.11538877,4,1.954225866,92.31302042,32134
1947,4,32,63.72069637,71.29465775,4,0.1115458731,91.35646256,42639
1948,21,41,65.75471865,99.27620666,1,2.423257302,71.75292973,57282
1949,28,38,64.18641761,77.70291917,4,6.787759835,86.80810227,88157
1950,11,50,76.91774175,96.54164321,4,2.310889221,72.54028466,57478
1951,3,41,91.82313505,50.26744943,3,5.090034455,97.11237312,31309
1952,13,55,65.65534217,87.41194031,1,8.87818115,97.21352258,31289
1953,25,44,65.21281733,95.15253266,3,6.937579203,90.94698969,50490
1954,17,31,85.73715798,56.98602835,1,3.946290699,97.78566764,41875
1955,22,52,67.88731928,54.80629259,3,3.724689389,94.34359091,69567
1956,22,47,63.90440152,71.22863036,3,4.55735814,94.85615728,58869
